----------------------------------------------------
User Id:1
----------------------------------------------------
User Id:744
Recommened Item Id :881, Strength of the preference : 5.0
Recommened Item Id :411, Strength of the preference : 4.9339743
Recommened Item Id :305, Strength of the preference : 4.9329977
Recommened Item Id :190, Strength of the preference : 4.913901
Recommened Item Id :901, Strength of the preference : 4.7653193
----------------------------------------------------
User Id:745
Recommened Item Id :344, Strength of the preference : 4.499908
Recommened Item Id :328, Strength of the preference : 4.473867
Recommened Item Id :329, Strength of the preference : 4.4518366
Recommened Item Id :348, Strength of the preference : 4.451791
Recommened Item Id :901, Strength of the preference : 4.1299434
----------------------------------------------------
User Id:746
Recommened Item Id :340, Strength of the preference : 5.0
Recommened Item Id :7, Strength of the preference : 4.9701877
Recommened Item Id :20, Strength of the preference : 4.937952
Recommened Item Id :272, Strength of the preference : 4.781193
Recommened Item Id :668, Strength of the preference : 4.7541285
----------------------------------------------------
User Id:747
Recommened Item Id :272, Strength of the preference : 4.653256
Recommened Item Id :331, Strength of the preference : 4.492862
Recommened Item Id :275, Strength of the preference : 4.484235
Recommened Item Id :328, Strength of the preference : 4.1637435
Recommened Item Id :682, Strength of the preference : 4.0481033
----------------------------------------------------
User Id:748
Recommened Item Id :690, Strength of the preference : 5.0
Recommened Item Id :901, Strength of the preference : 4.7653193
Recommened Item Id :313, Strength of the preference : 4.5293484
Recommened Item Id :129, Strength of the preference : 4.51188
Recommened Item Id :91, Strength of the preference : 4.47808
----------------------------------------------------
User Id:749
Recommened Item Id :285, Strength of the preference : 4.946038
Recommened Item Id :906, Strength of the preference : 4.8219986
Recommened Item Id :313, Strength of the preference : 4.7201834
Recommened Item Id :297, Strength of the preference : 4.6444592
Recommened Item Id :345, Strength of the preference : 4.540751
----------------------------------------------------
User Id:750
Recommened Item Id :173, Strength of the preference : 5.0
Recommened Item Id :179, Strength of the preference : 5.0
Recommened Item Id :64, Strength of the preference : 5.0
Recommened Item Id :230, Strength of the preference : 4.9943013
Recommened Item Id :88, Strength of the preference : 4.9914136
----------------------------------------------------
User Id:751
Recommened Item Id :360, Strength of the preference : 4.5141826
Recommened Item Id :127, Strength of the preference : 4.488133
Recommened Item Id :24, Strength of the preference : 4.4536133
Recommened Item Id :900, Strength of the preference : 4.3766804
Recommened Item Id :844, Strength of the preference : 4.3608155
----------------------------------------------------
User Id:752
Recommened Item Id :208, Strength of the preference : 5.0
Recommened Item Id :181, Strength of the preference : 5.0
Recommened Item Id :170, Strength of the preference : 5.0
Recommened Item Id :169, Strength of the preference : 5.0
Recommened Item Id :14, Strength of the preference : 5.0
----------------------------------------------------
User Id:753
Recommened Item Id :477, Strength of the preference : 5.0
Recommened Item Id :116, Strength of the preference : 4.8867936
Recommened Item Id :475, Strength of the preference : 4.642073
Recommened Item Id :127, Strength of the preference : 4.499147
Recommened Item Id :204, Strength of the preference : 4.492451
----------------------------------------------------
User Id:754
Recommened Item Id :515, Strength of the preference : 5.0
Recommened Item Id :22, Strength of the preference : 5.0
Recommened Item Id :511, Strength of the preference : 5.0
Recommened Item Id :183, Strength of the preference : 4.9949102
Recommened Item Id :96, Strength of the preference : 4.993834
----------------------------------------------------
User Id:755
Recommened Item Id :313, Strength of the preference : 5.0
Recommened Item Id :183, Strength of the preference : 4.9932137
Recommened Item Id :201, Strength of the preference : 4.9740024
Recommened Item Id :188, Strength of the preference : 4.9716763
Recommened Item Id :367, Strength of the preference : 4.9675674
----------------------------------------------------
User Id:756
Recommened Item Id :336, Strength of the preference : 5.0
Recommened Item Id :880, Strength of the preference : 5.0
Recommened Item Id :315, Strength of the preference : 4.9792285
Recommened Item Id :348, Strength of the preference : 4.9732184
Recommened Item Id :876, Strength of the preference : 4.96637
----------------------------------------------------
User Id:757
Recommened Item Id :9, Strength of the preference : 4.98611
Recommened Item Id :988, Strength of the preference : 4.9427767
Recommened Item Id :906, Strength of the preference : 4.8219986
Recommened Item Id :901, Strength of the preference : 4.7653193
Recommened Item Id :750, Strength of the preference : 4.616337
----------------------------------------------------
User Id:758
Recommened Item Id :521, Strength of the preference : 5.0
Recommened Item Id :781, Strength of the preference : 4.5140038
Recommened Item Id :22, Strength of the preference : 4.512994
Recommened Item Id :515, Strength of the preference : 4.488569
Recommened Item Id :367, Strength of the preference : 4.4837203
----------------------------------------------------
User Id:759
Recommened Item Id :382, Strength of the preference : 5.0
Recommened Item Id :855, Strength of the preference : 5.0
Recommened Item Id :631, Strength of the preference : 5.0
Recommened Item Id :202, Strength of the preference : 4.9849606
Recommened Item Id :215, Strength of the preference : 4.9849005
----------------------------------------------------
User Id:760
Recommened Item Id :242, Strength of the preference : 4.5
Recommened Item Id :354, Strength of the preference : 4.5
Recommened Item Id :515, Strength of the preference : 4.5
Recommened Item Id :127, Strength of the preference : 4.5
Recommened Item Id :297, Strength of the preference : 4.470308
----------------------------------------------------
User Id:761
Recommened Item Id :199, Strength of the preference : 5.0
Recommened Item Id :172, Strength of the preference : 4.9974556
Recommened Item Id :234, Strength of the preference : 4.9813905
Recommened Item Id :211, Strength of the preference : 4.967245
Recommened Item Id :498, Strength of the preference : 4.961487
----------------------------------------------------
User Id:762
Recommened Item Id :465, Strength of the preference : 5.0
Recommened Item Id :343, Strength of the preference : 5.0
Recommened Item Id :258, Strength of the preference : 5.0
Recommened Item Id :8, Strength of the preference : 5.0
Recommened Item Id :83, Strength of the preference : 5.0
----------------------------------------------------
User Id:763
Recommened Item Id :271, Strength of the preference : 5.0
Recommened Item Id :898, Strength of the preference : 5.0
Recommened Item Id :906, Strength of the preference : 4.8219986
Recommened Item Id :297, Strength of the preference : 4.718658
Recommened Item Id :750, Strength of the preference : 4.5130005
----------------------------------------------------
User Id:764
Recommened Item Id :297, Strength of the preference : 4.9670086
Recommened Item Id :354, Strength of the preference : 4.500051
Recommened Item Id :749, Strength of the preference : 4.500029
Recommened Item Id :292, Strength of the preference : 4.500021
Recommened Item Id :248, Strength of the preference : 4.4684806
----------------------------------------------------
User Id:765
Recommened Item Id :316, Strength of the preference : 5.0
Recommened Item Id :344, Strength of the preference : 5.0
Recommened Item Id :12, Strength of the preference : 4.972728
Recommened Item Id :190, Strength of the preference : 4.8703675
Recommened Item Id :261, Strength of the preference : 4.64279
----------------------------------------------------
User Id:766
Recommened Item Id :313, Strength of the preference : 5.0
Recommened Item Id :1392, Strength of the preference : 4.8348126
Recommened Item Id :901, Strength of the preference : 4.7653193
Recommened Item Id :285, Strength of the preference : 4.616302
Recommened Item Id :330, Strength of the preference : 4.6088686
----------------------------------------------------
User Id:767
Recommened Item Id :263, Strength of the preference : 5.0
Recommened Item Id :874, Strength of the preference : 5.0
Recommened Item Id :887, Strength of the preference : 5.0
Recommened Item Id :872, Strength of the preference : 4.9638004
Recommened Item Id :901, Strength of the preference : 4.7653193
----------------------------------------------------
User Id:768
Recommened Item Id :174, Strength of the preference : 4.973812
Recommened Item Id :427, Strength of the preference : 4.686208
Recommened Item Id :663, Strength of the preference : 4.483229
Recommened Item Id :550, Strength of the preference : 4.4583793
Recommened Item Id :500, Strength of the preference : 4.4399543
----------------------------------------------------
User Id:769
Recommened Item Id :749, Strength of the preference : 5.0
Recommened Item Id :349, Strength of the preference : 5.0
Recommened Item Id :56, Strength of the preference : 4.982418
Recommened Item Id :329, Strength of the preference : 4.973217
Recommened Item Id :82, Strength of the preference : 4.9365535
----------------------------------------------------
User Id:770
Recommened Item Id :465, Strength of the preference : 5.0
Recommened Item Id :172, Strength of the preference : 4.9929447
Recommened Item Id :143, Strength of the preference : 4.990624
Recommened Item Id :202, Strength of the preference : 4.98496
Recommened Item Id :12, Strength of the preference : 4.963468
----------------------------------------------------
User Id:771
Recommened Item Id :901, Strength of the preference : 4.7653193
Recommened Item Id :262, Strength of the preference : 4.5399747
Recommened Item Id :668, Strength of the preference : 4.45461
Recommened Item Id :297, Strength of the preference : 4.4466276
Recommened Item Id :261, Strength of the preference : 4.442534
----------------------------------------------------
User Id:772
Recommened Item Id :432, Strength of the preference : 5.0
Recommened Item Id :176, Strength of the preference : 5.0
Recommened Item Id :357, Strength of the preference : 4.992965
Recommened Item Id :385, Strength of the preference : 4.987418
Recommened Item Id :480, Strength of the preference : 4.980668
----------------------------------------------------
User Id:773
Recommened Item Id :896, Strength of the preference : 5.0
Recommened Item Id :313, Strength of the preference : 4.9766755
Recommened Item Id :328, Strength of the preference : 4.795399
Recommened Item Id :360, Strength of the preference : 4.781145
Recommened Item Id :901, Strength of the preference : 4.7653193
----------------------------------------------------
User Id:774
Recommened Item Id :299, Strength of the preference : 4.9306445
Recommened Item Id :901, Strength of the preference : 4.7653193
Recommened Item Id :329, Strength of the preference : 4.6523824
Recommened Item Id :261, Strength of the preference : 4.6297665
Recommened Item Id :297, Strength of the preference : 4.543919
----------------------------------------------------
User Id:775
Recommened Item Id :19, Strength of the preference : 5.0
Recommened Item Id :402, Strength of the preference : 5.0
Recommened Item Id :418, Strength of the preference : 5.0
Recommened Item Id :22, Strength of the preference : 5.0
Recommened Item Id :357, Strength of the preference : 4.992965
----------------------------------------------------
User Id:776
Recommened Item Id :237, Strength of the preference : 4.9747353
Recommened Item Id :285, Strength of the preference : 4.946038
Recommened Item Id :901, Strength of the preference : 4.6461864
Recommened Item Id :313, Strength of the preference : 4.6328564
Recommened Item Id :272, Strength of the preference : 4.6049075
----------------------------------------------------
User Id:777
Recommened Item Id :309, Strength of the preference : 5.0
Recommened Item Id :844, Strength of the preference : 4.8903027
Recommened Item Id :308, Strength of the preference : 4.8375454
Recommened Item Id :297, Strength of the preference : 4.8014417
Recommened Item Id :329, Strength of the preference : 4.634527
----------------------------------------------------
User Id:778
Recommened Item Id :878, Strength of the preference : 5.0
Recommened Item Id :883, Strength of the preference : 4.933976
Recommened Item Id :360, Strength of the preference : 4.805639
Recommened Item Id :316, Strength of the preference : 4.5
Recommened Item Id :298, Strength of the preference : 4.481761
----------------------------------------------------
User Id:779
Recommened Item Id :285, Strength of the preference : 4.6986666
Recommened Item Id :340, Strength of the preference : 4.666624
Recommened Item Id :164, Strength of the preference : 4.500024
Recommened Item Id :185, Strength of the preference : 4.4999895
Recommened Item Id :559, Strength of the preference : 4.490962
----------------------------------------------------
User Id:780
Recommened Item Id :302, Strength of the preference : 4.708233
Recommened Item Id :7, Strength of the preference : 4.5110316
Recommened Item Id :879, Strength of the preference : 4.4989605
Recommened Item Id :329, Strength of the preference : 4.4942136
Recommened Item Id :242, Strength of the preference : 4.49297
----------------------------------------------------
User Id:781
Recommened Item Id :17, Strength of the preference : 5.0
Recommened Item Id :217, Strength of the preference : 5.0
Recommened Item Id :184, Strength of the preference : 4.9862976
Recommened Item Id :234, Strength of the preference : 4.9804134
Recommened Item Id :201, Strength of the preference : 4.948337
----------------------------------------------------
User Id:782
Recommened Item Id :179, Strength of the preference : 5.0
Recommened Item Id :176, Strength of the preference : 5.0
Recommened Item Id :166, Strength of the preference : 4.989714
Recommened Item Id :184, Strength of the preference : 4.9869475
Recommened Item Id :153, Strength of the preference : 4.981309
----------------------------------------------------
User Id:783
Recommened Item Id :169, Strength of the preference : 5.0
Recommened Item Id :136, Strength of the preference : 5.0
Recommened Item Id :88, Strength of the preference : 5.0
Recommened Item Id :25, Strength of the preference : 5.0
Recommened Item Id :22, Strength of the preference : 5.0
----------------------------------------------------
User Id:784
Recommened Item Id :180, Strength of the preference : 4.9904556
Recommened Item Id :680, Strength of the preference : 4.973188
Recommened Item Id :483, Strength of the preference : 4.9720244
Recommened Item Id :419, Strength of the preference : 4.9689016
Recommened Item Id :212, Strength of the preference : 4.9685173
----------------------------------------------------
User Id:785
Recommened Item Id :268, Strength of the preference : 5.0
Recommened Item Id :181, Strength of the preference : 5.0
Recommened Item Id :15, Strength of the preference : 5.0
Recommened Item Id :405, Strength of the preference : 4.980139
Recommened Item Id :151, Strength of the preference : 4.9768786
----------------------------------------------------
User Id:786
Recommened Item Id :1025, Strength of the preference : 5.0
Recommened Item Id :1392, Strength of the preference : 4.8348126
Recommened Item Id :269, Strength of the preference : 4.58439
Recommened Item Id :302, Strength of the preference : 4.528867
Recommened Item Id :268, Strength of the preference : 4.5
----------------------------------------------------
User Id:787
Recommened Item Id :501, Strength of the preference : 5.0
Recommened Item Id :418, Strength of the preference : 5.0
Recommened Item Id :173, Strength of the preference : 5.0
Recommened Item Id :64, Strength of the preference : 5.0
Recommened Item Id :22, Strength of the preference : 5.0
----------------------------------------------------
User Id:788
Recommened Item Id :298, Strength of the preference : 4.9396296
Recommened Item Id :750, Strength of the preference : 4.7070765
Recommened Item Id :257, Strength of the preference : 4.6253414
Recommened Item Id :304, Strength of the preference : 4.4660387
Recommened Item Id :283, Strength of the preference : 4.424811
----------------------------------------------------
User Id:789
Recommened Item Id :878, Strength of the preference : 5.0
Recommened Item Id :219, Strength of the preference : 4.9737425
Recommened Item Id :261, Strength of the preference : 4.955231
Recommened Item Id :268, Strength of the preference : 4.776247
Recommened Item Id :348, Strength of the preference : 4.634527
----------------------------------------------------
User Id:790
Recommened Item Id :881, Strength of the preference : 5.0
Recommened Item Id :876, Strength of the preference : 4.984619
Recommened Item Id :297, Strength of the preference : 4.9670086
Recommened Item Id :311, Strength of the preference : 4.946451
Recommened Item Id :689, Strength of the preference : 4.5762095
----------------------------------------------------
User Id:791
Recommened Item Id :596, Strength of the preference : 5.0
Recommened Item Id :408, Strength of the preference : 5.0
Recommened Item Id :855, Strength of the preference : 5.0
Recommened Item Id :187, Strength of the preference : 4.9901056
Recommened Item Id :70, Strength of the preference : 4.9863024
----------------------------------------------------
User Id:792
Recommened Item Id :313, Strength of the preference : 4.656205
Recommened Item Id :297, Strength of the preference : 4.6358747
Recommened Item Id :901, Strength of the preference : 4.5747066
Recommened Item Id :181, Strength of the preference : 4.5
Recommened Item Id :172, Strength of the preference : 4.494351
----------------------------------------------------
User Id:793
Recommened Item Id :326, Strength of the preference : 5.0
Recommened Item Id :550, Strength of the preference : 4.967095
Recommened Item Id :678, Strength of the preference : 4.5243363
Recommened Item Id :898, Strength of the preference : 4.495687
Recommened Item Id :1234, Strength of the preference : 4.495687
----------------------------------------------------
User Id:794
Recommened Item Id :219, Strength of the preference : 4.9737425
Recommened Item Id :462, Strength of the preference : 4.481777
Recommened Item Id :344, Strength of the preference : 4.4817348
Recommened Item Id :218, Strength of the preference : 4.4682975
Recommened Item Id :901, Strength of the preference : 4.285439
----------------------------------------------------
User Id:795
Recommened Item Id :316, Strength of the preference : 4.6666665
Recommened Item Id :258, Strength of the preference : 4.625
Recommened Item Id :272, Strength of the preference : 4.594218
Recommened Item Id :285, Strength of the preference : 4.550355
Recommened Item Id :242, Strength of the preference : 4.5
----------------------------------------------------
User Id:796
Recommened Item Id :166, Strength of the preference : 4.294595
Recommened Item Id :235, Strength of the preference : 3.9635324
Recommened Item Id :268, Strength of the preference : 3.6623251
Recommened Item Id :255, Strength of the preference : 3.6548314
Recommened Item Id :288, Strength of the preference : 3.620477
----------------------------------------------------
User Id:797
Recommened Item Id :523, Strength of the preference : 5.0
Recommened Item Id :480, Strength of the preference : 5.0
Recommened Item Id :510, Strength of the preference : 5.0
Recommened Item Id :179, Strength of the preference : 5.0
Recommened Item Id :202, Strength of the preference : 4.9851856
----------------------------------------------------
User Id:798
Recommened Item Id :311, Strength of the preference : 4.6425195
Recommened Item Id :297, Strength of the preference : 4.6190033
Recommened Item Id :881, Strength of the preference : 4.537223
Recommened Item Id :896, Strength of the preference : 4.508764
Recommened Item Id :344, Strength of the preference : 4.491236
----------------------------------------------------
User Id:799
Recommened Item Id :10, Strength of the preference : 5.0
Recommened Item Id :69, Strength of the preference : 4.9743133
Recommened Item Id :895, Strength of the preference : 4.9695754
Recommened Item Id :12, Strength of the preference : 4.951587
Recommened Item Id :297, Strength of the preference : 4.919588
----------------------------------------------------
User Id:800
Recommened Item Id :507, Strength of the preference : 5.0
Recommened Item Id :475, Strength of the preference : 4.95853
Recommened Item Id :750, Strength of the preference : 4.9246974
Recommened Item Id :350, Strength of the preference : 4.8725233
Recommened Item Id :496, Strength of the preference : 4.626671
----------------------------------------------------
User Id:801
Recommened Item Id :484, Strength of the preference : 5.0
Recommened Item Id :318, Strength of the preference : 5.0
Recommened Item Id :186, Strength of the preference : 5.0
Recommened Item Id :22, Strength of the preference : 5.0
Recommened Item Id :153, Strength of the preference : 5.0
----------------------------------------------------
User Id:802
Recommened Item Id :922, Strength of the preference : 5.0
Recommened Item Id :20, Strength of the preference : 4.937952
Recommened Item Id :921, Strength of the preference : 4.935394
Recommened Item Id :289, Strength of the preference : 4.7152786
Recommened Item Id :100, Strength of the preference : 4.7062435
----------------------------------------------------
User Id:803
Recommened Item Id :611, Strength of the preference : 5.0
Recommened Item Id :480, Strength of the preference : 5.0
Recommened Item Id :274, Strength of the preference : 5.0
Recommened Item Id :178, Strength of the preference : 5.0
Recommened Item Id :88, Strength of the preference : 5.0
----------------------------------------------------
User Id:804
Recommened Item Id :12, Strength of the preference : 4.9590917
Recommened Item Id :1062, Strength of the preference : 4.9364634
Recommened Item Id :902, Strength of the preference : 4.680458
Recommened Item Id :297, Strength of the preference : 4.639409
Recommened Item Id :262, Strength of the preference : 4.6301804
----------------------------------------------------
User Id:805
Recommened Item Id :285, Strength of the preference : 4.714553
Recommened Item Id :750, Strength of the preference : 4.6995864
Recommened Item Id :297, Strength of the preference : 4.5389686
Recommened Item Id :902, Strength of the preference : 4.50586
Recommened Item Id :270, Strength of the preference : 4.469888
----------------------------------------------------
User Id:806
Recommened Item Id :1392, Strength of the preference : 4.8348126
Recommened Item Id :292, Strength of the preference : 4.6856685
Recommened Item Id :248, Strength of the preference : 4.652827
Recommened Item Id :331, Strength of the preference : 4.5108604
Recommened Item Id :901, Strength of the preference : 4.4584
----------------------------------------------------
User Id:807
Recommened Item Id :297, Strength of the preference : 4.606142
Recommened Item Id :292, Strength of the preference : 4.5529256
Recommened Item Id :879, Strength of the preference : 4.5514812
Recommened Item Id :248, Strength of the preference : 4.521014
Recommened Item Id :880, Strength of the preference : 4.4963393
----------------------------------------------------
User Id:808
Recommened Item Id :169, Strength of the preference : 5.0
Recommened Item Id :1039, Strength of the preference : 5.0
Recommened Item Id :1050, Strength of the preference : 5.0
Recommened Item Id :8, Strength of the preference : 5.0
Recommened Item Id :14, Strength of the preference : 5.0
----------------------------------------------------
User Id:809
Recommened Item Id :692, Strength of the preference : 5.0
Recommened Item Id :408, Strength of the preference : 5.0
Recommened Item Id :12, Strength of the preference : 5.0
Recommened Item Id :187, Strength of the preference : 5.0
Recommened Item Id :50, Strength of the preference : 4.9988985
----------------------------------------------------
User Id:810
Recommened Item Id :604, Strength of the preference : 5.0
Recommened Item Id :179, Strength of the preference : 5.0
Recommened Item Id :498, Strength of the preference : 4.9602532
Recommened Item Id :663, Strength of the preference : 4.958115
Recommened Item Id :606, Strength of the preference : 4.942785
----------------------------------------------------
User Id:811
Recommened Item Id :604, Strength of the preference : 5.0
Recommened Item Id :515, Strength of the preference : 5.0
Recommened Item Id :520, Strength of the preference : 5.0
Recommened Item Id :133, Strength of the preference : 5.0
Recommened Item Id :429, Strength of the preference : 5.0
----------------------------------------------------
User Id:812
Recommened Item Id :478, Strength of the preference : 5.0
Recommened Item Id :194, Strength of the preference : 5.0
Recommened Item Id :89, Strength of the preference : 4.9698477
Recommened Item Id :462, Strength of the preference : 4.9642134
Recommened Item Id :382, Strength of the preference : 4.9605722
----------------------------------------------------
User Id:813
Recommened Item Id :481, Strength of the preference : 5.0
Recommened Item Id :15, Strength of the preference : 5.0
Recommened Item Id :234, Strength of the preference : 4.984917
Recommened Item Id :297, Strength of the preference : 4.9835043
Recommened Item Id :482, Strength of the preference : 4.9818673
----------------------------------------------------
User Id:814
Recommened Item Id :70, Strength of the preference : 4.9795814
Recommened Item Id :129, Strength of the preference : 4.8968062
Recommened Item Id :877, Strength of the preference : 4.884395
Recommened Item Id :689, Strength of the preference : 4.878852
Recommened Item Id :340, Strength of the preference : 4.6666665
----------------------------------------------------
User Id:815
Recommened Item Id :1062, Strength of the preference : 4.9340205
Recommened Item Id :285, Strength of the preference : 4.7995596
Recommened Item Id :298, Strength of the preference : 4.6170735
Recommened Item Id :500, Strength of the preference : 4.456151
Recommened Item Id :297, Strength of the preference : 4.4372287
----------------------------------------------------
User Id:816
Recommened Item Id :197, Strength of the preference : 5.0
Recommened Item Id :194, Strength of the preference : 5.0
Recommened Item Id :144, Strength of the preference : 5.0
Recommened Item Id :71, Strength of the preference : 5.0
Recommened Item Id :15, Strength of the preference : 5.0
----------------------------------------------------
User Id:817
Recommened Item Id :528, Strength of the preference : 5.0
Recommened Item Id :382, Strength of the preference : 5.0
Recommened Item Id :183, Strength of the preference : 4.9944477
Recommened Item Id :234, Strength of the preference : 4.9813905
Recommened Item Id :134, Strength of the preference : 4.980442
----------------------------------------------------
User Id:818
Recommened Item Id :101, Strength of the preference : 5.0
Recommened Item Id :186, Strength of the preference : 4.8333335
Recommened Item Id :588, Strength of the preference : 4.785224
Recommened Item Id :181, Strength of the preference : 4.75
Recommened Item Id :474, Strength of the preference : 4.75
----------------------------------------------------
User Id:819
Recommened Item Id :485, Strength of the preference : 5.0
Recommened Item Id :192, Strength of the preference : 5.0
Recommened Item Id :135, Strength of the preference : 5.0
Recommened Item Id :313, Strength of the preference : 4.982414
Recommened Item Id :189, Strength of the preference : 4.980379
----------------------------------------------------
User Id:820
Recommened Item Id :318, Strength of the preference : 5.0
Recommened Item Id :200, Strength of the preference : 5.0
Recommened Item Id :205, Strength of the preference : 5.0
Recommened Item Id :53, Strength of the preference : 5.0
Recommened Item Id :22, Strength of the preference : 5.0
----------------------------------------------------
User Id:821
Recommened Item Id :297, Strength of the preference : 4.768328
Recommened Item Id :877, Strength of the preference : 4.7408495
Recommened Item Id :285, Strength of the preference : 4.6987357
Recommened Item Id :751, Strength of the preference : 4.6666665
Recommened Item Id :7, Strength of the preference : 4.6388416
----------------------------------------------------
User Id:822
Recommened Item Id :50, Strength of the preference : 5.0
Recommened Item Id :362, Strength of the preference : 5.0
Recommened Item Id :97, Strength of the preference : 4.9643717
Recommened Item Id :302, Strength of the preference : 4.749876
Recommened Item Id :181, Strength of the preference : 4.6666665
----------------------------------------------------
User Id:823
Recommened Item Id :990, Strength of the preference : 5.0
Recommened Item Id :898, Strength of the preference : 5.0
Recommened Item Id :906, Strength of the preference : 4.8219986
Recommened Item Id :297, Strength of the preference : 4.569618
Recommened Item Id :313, Strength of the preference : 4.532352
----------------------------------------------------
User Id:824
Recommened Item Id :217, Strength of the preference : 5.0
Recommened Item Id :151, Strength of the preference : 5.0
Recommened Item Id :205, Strength of the preference : 5.0
Recommened Item Id :22, Strength of the preference : 5.0
Recommened Item Id :101, Strength of the preference : 5.0
----------------------------------------------------
User Id:825
Recommened Item Id :354, Strength of the preference : 5.0
Recommened Item Id :329, Strength of the preference : 5.0
Recommened Item Id :990, Strength of the preference : 5.0
Recommened Item Id :183, Strength of the preference : 5.0
Recommened Item Id :172, Strength of the preference : 4.988702
----------------------------------------------------
User Id:826
Recommened Item Id :413, Strength of the preference : 4.934739
Recommened Item Id :471, Strength of the preference : 4.6445637
Recommened Item Id :508, Strength of the preference : 4.5297384
Recommened Item Id :255, Strength of the preference : 4.5067887
Recommened Item Id :64, Strength of the preference : 4.501587
----------------------------------------------------
User Id:827
Recommened Item Id :318, Strength of the preference : 5.0
Recommened Item Id :154, Strength of the preference : 5.0
Recommened Item Id :205, Strength of the preference : 5.0
Recommened Item Id :178, Strength of the preference : 5.0
Recommened Item Id :22, Strength of the preference : 5.0
----------------------------------------------------
User Id:828
Recommened Item Id :427, Strength of the preference : 5.0
Recommened Item Id :64, Strength of the preference : 5.0
Recommened Item Id :15, Strength of the preference : 5.0
Recommened Item Id :56, Strength of the preference : 4.9900565
Recommened Item Id :182, Strength of the preference : 4.9872317
----------------------------------------------------
User Id:829
Recommened Item Id :898, Strength of the preference : 5.0
Recommened Item Id :990, Strength of the preference : 5.0
Recommened Item Id :329, Strength of the preference : 4.9678326
Recommened Item Id :1024, Strength of the preference : 4.856542
Recommened Item Id :906, Strength of the preference : 4.8219986
----------------------------------------------------
User Id:830
Recommened Item Id :302, Strength of the preference : 4.5139866
Recommened Item Id :7, Strength of the preference : 4.476505
Recommened Item Id :297, Strength of the preference : 4.467507
Recommened Item Id :342, Strength of the preference : 4.4414506
Recommened Item Id :872, Strength of the preference : 4.4346704
----------------------------------------------------
User Id:831
Recommened Item Id :276, Strength of the preference : 4.986193
Recommened Item Id :550, Strength of the preference : 4.984281
Recommened Item Id :234, Strength of the preference : 4.982788
Recommened Item Id :428, Strength of the preference : 4.9688683
Recommened Item Id :289, Strength of the preference : 4.963828
----------------------------------------------------
User Id:832
Recommened Item Id :631, Strength of the preference : 5.0
Recommened Item Id :268, Strength of the preference : 5.0
Recommened Item Id :215, Strength of the preference : 5.0
Recommened Item Id :173, Strength of the preference : 5.0
Recommened Item Id :201, Strength of the preference : 4.987
----------------------------------------------------
User Id:833
Recommened Item Id :299, Strength of the preference : 4.967984
Recommened Item Id :292, Strength of the preference : 4.567387
Recommened Item Id :311, Strength of the preference : 4.495463
Recommened Item Id :303, Strength of the preference : 4.4806876
Recommened Item Id :500, Strength of the preference : 4.4343724
----------------------------------------------------
User Id:834
Recommened Item Id :480, Strength of the preference : 5.0
Recommened Item Id :83, Strength of the preference : 5.0
Recommened Item Id :173, Strength of the preference : 5.0
Recommened Item Id :172, Strength of the preference : 4.992332
Recommened Item Id :482, Strength of the preference : 4.9637346
----------------------------------------------------
User Id:835
Recommened Item Id :896, Strength of the preference : 5.0
Recommened Item Id :360, Strength of the preference : 4.7450457
Recommened Item Id :275, Strength of the preference : 4.477764
Recommened Item Id :297, Strength of the preference : 4.46223
Recommened Item Id :9, Strength of the preference : 4.461575
----------------------------------------------------
User Id:836
Recommened Item Id :502, Strength of the preference : 4.966807
Recommened Item Id :430, Strength of the preference : 4.9109898
Recommened Item Id :116, Strength of the preference : 4.8867936
Recommened Item Id :1448, Strength of the preference : 4.849286
Recommened Item Id :275, Strength of the preference : 4.727605
----------------------------------------------------
User Id:837
Recommened Item Id :318, Strength of the preference : 5.0
Recommened Item Id :484, Strength of the preference : 5.0
Recommened Item Id :403, Strength of the preference : 4.973337
Recommened Item Id :419, Strength of the preference : 4.972848
Recommened Item Id :297, Strength of the preference : 4.9670086
----------------------------------------------------
User Id:838
Recommened Item Id :344, Strength of the preference : 4.5091467
Recommened Item Id :268, Strength of the preference : 4.489414
Recommened Item Id :880, Strength of the preference : 4.4888124
Recommened Item Id :1392, Strength of the preference : 4.4391465
Recommened Item Id :326, Strength of the preference : 4.4210653
----------------------------------------------------
User Id:839
Recommened Item Id :56, Strength of the preference : 5.0
Recommened Item Id :22, Strength of the preference : 5.0
Recommened Item Id :226, Strength of the preference : 4.976972
Recommened Item Id :219, Strength of the preference : 4.9735403
Recommened Item Id :182, Strength of the preference : 4.968834
----------------------------------------------------
User Id:840
Recommened Item Id :748, Strength of the preference : 4.676168
Recommened Item Id :877, Strength of the preference : 4.5680504
Recommened Item Id :288, Strength of the preference : 4.5377917
Recommened Item Id :347, Strength of the preference : 4.3228993
Recommened Item Id :751, Strength of the preference : 4.3129644
----------------------------------------------------
User Id:841
Recommened Item Id :265, Strength of the preference : 5.0
Recommened Item Id :709, Strength of the preference : 5.0
Recommened Item Id :25, Strength of the preference : 5.0
Recommened Item Id :385, Strength of the preference : 4.993591
Recommened Item Id :680, Strength of the preference : 4.973188
----------------------------------------------------
User Id:842
Recommened Item Id :169, Strength of the preference : 5.0
Recommened Item Id :154, Strength of the preference : 5.0
Recommened Item Id :64, Strength of the preference : 5.0
Recommened Item Id :70, Strength of the preference : 5.0
Recommened Item Id :22, Strength of the preference : 5.0
----------------------------------------------------
User Id:843
